97,37.449,126.953,X1: -0.04 Y: 0.59 Z: -0.81X2: -0.00 Y: 0.01 Z: -0.01X3: -0.01 Y: -0.00 Z: -0.00R4: -0.1 p: -0.6 y: 0.2,74.0,,2019-06-08 18:49:57
98,37.4488,126.952,X1: -0.51 Y: 0.81 Z: -0.30X2: 0.61 Y: -0.89 Z: 0.38X3: -7.73 Y: -0.49 Z: 3.62R4: -1.0 p: -0.9 y: 1.4,82.0,,2019-06-08 18:52:26
99,37.449,126.953,X1: 0.09 Y: -0.30 Z: -0.95 X2: -0.04 Y: -0.01 Z: -0.03 X3: 0.18 Y: 0.36 Z: -0.18 R4: 0.1 p: 0.3 y: -0.1,80.0,,2019-06-08 18:58:13
100,37.449,126.953,X1: 0.23 Y: -0.16 Z: -0.96 X2: -0.12 Y: -0.06 Z: 0.00 X3: 0.38 Y: 0.02 Z: 0.18 R4: 0.2 p: 0.2 y: -0.0,79.0,,2019-06-08 18:58:27
101,37.449,126.953,X1: 0.23 Y: -0.16 Z: -0.96 X2: -0.12 Y: -0.06 Z: 0.00 X3: 0.38 Y: 0.02 Z: 0.18 R4: 0.2 p: 0.2 y: -0.0,92.0,,2019-06-08 18:58:27
102,37.449,126.953,X1: 0.18 Y: 0.13 Z: -0.98 X2: 0.31 Y: 0.19 Z: 0.17 X3: -1.32 Y: -0.55 Z: -2.34 R4: 0.2 p: -0.1 y: 0.0,90.0,,2019-06-08 18:58:41
103,37.449,126.953,X1: 0.01 Y: -0.28 Z: -0.96 X2: 0.09 Y: -0.27 Z: 0.17 X3: 1.79 Y: 0.49 Z: -0.25 R4: 0.0 p: 0.3 y: -0.0,83.0,,2019-06-08 18:59:05
104,37.449,126.953,X1: -0.14 Y: 0.16 Z: -0.98 X2: -0.01 Y: 0.26 Z: 0.20 X3: -1.04 Y: -0.28 Z: 1.33 R4: -0.1 p: -0.2 y: -0.0,72.0,,2019-06-08 19:00:04
105,37.449,126.953,X1: -0.10 Y: -0.21 Z: -0.97 X2: 0.05 Y: -0.02 Z: 0.04 X3: 0.31 Y: 0.25 Z: -0.54 R4: -0.1 p: 0.2 y: 0.0,75.0,,2019-06-08 19:00:37
106,37.449,126.953,X1: -0.10 Y: -0.21 Z: -0.97 X2: 0.05 Y: -0.02 Z: 0.04 X3: 0.31 Y: 0.25 Z: -0.54 R4: -0.1 p: 0.2 y: 0.0,77.0,,2019-06-08 19:00:37
107,37.449,126.953,X1: 0.14 Y: -0.41 Z: -0.90 X2: -0.18 Y: -0.06 Z: 0.05 X3: 0.39 Y: 0.10 Z: 0.10 R4: 0.2 p: 0.4 y: -0.1,77.0,,2019-06-08 19:00:56
108,37.449,126.953,X1: 0.14 Y: -0.41 Z: -0.90 X2: -0.18 Y: -0.06 Z: 0.05 X3: 0.39 Y: 0.10 Z: 0.10 R4: 0.2 p: 0.4 y: -0.1,74.0,,2019-06-08 19:00:56
109,37.449,126.953,X1: -0.02 Y: -0.42 Z: -0.91 X2: -0.02 Y: -0.01 Z: 0.03 X3: 0.04 Y: 0.20 Z: -0.36 R4: -0.0 p: 0.4 y: 0.3,74.0,,2019-06-08 19:01:06
110,37.449,126.953,X1: -0.16 Y: 0.05 Z: -0.99 X2: 0.02 Y: -0.05 Z: 0.07 X3: -0.24 Y: 0.64 Z: -0.66 R4: -0.2 p: -0.0 y: -0.0,164.0,,2019-06-08 19:05:10
111,37.449,126.953,X1: -0.16 Y: 0.05 Z: -0.99 X2: 0.02 Y: -0.05 Z: 0.07 X3: -0.24 Y: 0.64 Z: -0.66 R4: -0.2 p: -0.0 y: -0.0,170.0,,2019-06-08 19:05:11
112,37.449,126.953,X1: -0.31 Y: 0.32 Z: 0.89 X2: 0.02 Y: 0.08 Z: -0.15 X3: -1.56 Y: 0.00 Z: -0.91 R4: -2.8 p: -0.3 y: 2.9,98.0,,2019-06-08 21:40:31
113,0.0,0.0,X1: -0.10 Y: 0.28 Z: -0.95 X2: -0.00 Y: -0.01 Z: 0.00 X3: -0.02 Y: -0.00 Z: -0.00 R4: -0.1 p: -0.3 y: 0.4,130.0,,2019-06-09 13:12:30
114,0.0,0.0,X1: -0.10 Y: 0.28 Z: -0.95 X2: -0.00 Y: -0.00 Z: -0.01 X3: -0.02 Y: -0.01 Z: 0.00 R4: -0.1 p: -0.3 y: 0.4,129.0,,2019-06-09 13:12:34
115,0.0,0.0,X1: 0.19 Y: -0.04 Z: -0.98 X2: 0.05 Y: -0.31 Z: 0.00 X3: -0.60 Y: -0.65 Z: -0.04 R4: 0.2 p: 0.0 y: -0.0,126.0,,2019-06-09 13:12:52
116,0.0,0.0,X1: 0.10 Y: -0.50 Z: -0.86 X2: 0.07 Y: 0.13 Z: 0.00 X3: 1.79 Y: 1.82 Z: -0.09 R4: 0.1 p: 0.5 y: -0.1,130.0,,2019-06-09 13:13:16
117,0.0,0.0,X1: 0.22 Y: -0.05 Z: -0.97 X2: -0.13 Y: 0.08 Z: 0.02 X3: 0.39 Y: -0.37 Z: -0.10 R4: 0.2 p: 0.0 y: -0.0,129.0,,2019-06-09 13:13:23
118,0.0,0.0,X1: -0.15 Y: 0.48 Z: -0.86 X2: -0.14 Y: 0.06 Z: -0.12 X3: 0.87 Y: -0.08 Z: 0.40 R4: -0.2 p: -0.5 y: 0.1,125.0,,2019-06-09 13:13:25
119,0.0,0.0,X1: 0.22 Y: -0.00 Z: -0.98 X2: -0.25 Y: -0.06 Z: -0.03 X3: 0.09 Y: -0.37 Z: 0.80 R4: 0.2 p: 0.0 y: -0.0,122.0,,2019-06-09 13:13:31
120,0.0,0.0,X1: 0.07 Y: -0.79 Z: -0.61 X2: 0.06 Y: -0.01 Z: -0.10 X3: 0.23 Y: -0.25 Z: -0.16 R4: 0.1 p: 0.9 y: -0.1,135.0,,2019-06-09 13:13:47
121,0.0,0.0,X1: 0.23 Y: -0.94 Z: -0.26 X2: 0.06 Y: 0.97 Z: 0.14 X3: -5.77 Y: -1.68 Z: 9.02 R4: 0.7 p: 1.2 y: -0.7,139.0,,2019-06-09 13:13:50
122,0.0,0.0,X1: 0.05 Y: -0.98 Z: -0.19 X2: -0.46 Y: 0.35 Z: 0.04 X3: -2.28 Y: -1.95 Z: 1.28 R4: 0.3 p: 1.4 y: -0.3,136.0,,2019-06-09 13:13:57
123,0.0,0.0,X1: 0.06 Y: -0.35 Z: -0.94 X2: -0.30 Y: 1.55 Z: 0.69 X3: -8.02 Y: -1.32 Z: -1.47 R4: 0.1 p: 0.4 y: -0.0,136.0,,2019-06-09 13:14:11
124,0.0,0.0,X1: 0.27 Y: -0.06 Z: -0.96 X2: -0.12 Y: 0.00 Z: 0.02 X3: 0.01 Y: -0.87 Z: 0.62 R4: 0.3 p: 0.1 y: -0.0,137.0,,2019-06-09 13:14:11
125,0.0,0.0,X1: -0.21 Y: -0.89 Z: -0.41 X2: -0.19 Y: 1.17 Z: 0.35 X3: -3.63 Y: -2.45 Z: 8.70 R4: -0.5 p: 1.1 y: 0.4,137.0,,2019-06-09 13:14:16
126,0.0,0.0,X1: -0.63 Y: 0.42 Z: -0.66 X2: 0.76 Y: -0.43 Z: -0.71 X3: 0.76 Y: 0.15 Z: -0.42 R4: -0.8 p: -0.4 y: 1.9,140.0,,2019-06-09 13:14:25
127,0.0,0.0,X1: 0.24 Y: 0.85 Z: -0.46 X2: 0.10 Y: -0.70 Z: -0.59 X3: 1.11 Y: 0.21 Z: 1.23 R4: 0.5 p: -1.0 y: 0.4,139.0,,2019-06-09 13:14:36
128,0.0,0.0,X1: -0.27 Y: 0.53 Z: -0.80 X2: -0.33 Y: 0.00 Z: -0.32 X3: -1.18 Y: -0.25 Z: 0.95 R4: -0.3 p: -0.6 y: 0.0,139.0,,2019-06-09 13:14:46
129,0.0,0.0,X1: 0.19 Y: -0.77 Z: -0.61 X2: -0.34 Y: 0.51 Z: 0.44 X3: 0.85 Y: -0.87 Z: 0.13 R4: 0.3 p: 0.9 y: -0.2,138.0,,2019-06-09 13:15:29
130,0.0,0.0,X1: -0.18 Y: 0.76 Z: -0.63 X2: 0.90 Y: 0.50 Z: 0.76 X3: -8.63 Y: -4.30 Z: 1.57 R4: -0.3 p: -0.9 y: 0.6,145.0,,2019-06-09 13:15:46
131,0.0,0.0,X1: -0.28 Y: 0.40 Z: -0.87 X2: 0.33 Y: 0.19 Z: 0.68 X3: -7.81 Y: -0.71 Z: 3.57 R4: -0.3 p: -0.4 y: -0.1,147.0,,2019-06-09 13:15:46
132,0.0,0.0,X1: 0.69 Y: -0.56 Z: -0.46 X2: 0.14 Y: 1.25 Z: 0.46 X3: -1.63 Y: -0.35 Z: 0.21 R4: 1.0 p: 0.6 y: 1.2,168.0,,2019-06-09 13:30:42
133,0.0,0.0,X1: 0.97 Y: 0.21 Z: 0.12 X2: 0.04 Y: -0.15 Z: -0.13 X3: 0.86 Y: 0.03 Z: 0.32 R4: 1.7 p: -0.2 y: -2.5,172.0,,2019-06-09 13:30:52
134,0.0,0.0,X1: 0.97 Y: 0.14 Z: 0.19 X2: -0.00 Y: 0.01 Z: -0.00 X3: -0.19 Y: -0.04 Z: 0.01 R4: 1.8 p: -0.1 y: -1.5,175.0,,2019-06-09 13:30:56
135,0.0,0.0,X1: 0.98 Y: 0.14 Z: 0.16 X2: 0.01 Y: -0.02 Z: -0.00 X3: 0.26 Y: -0.00 Z: 0.01 R4: 1.7 p: -0.1 y: -1.4,178.0,,2019-06-09 13:31:02
136,0.0,0.0,X1: 0.98 Y: 0.03 Z: 0.18 X2: -0.08 Y: 0.13 Z: -0.00 X3: 0.06 Y: 0.17 Z: 1.15 R4: 1.7 p: -0.0 y: -0.6,181.0,,2019-06-09 13:31:05
137,0.0,0.0,X1: 0.99 Y: 0.11 Z: 0.12 X2: -0.02 Y: -0.01 Z: 0.01 X3: 0.03 Y: 0.11 Z: -0.16 R4: 1.7 p: -0.1 y: -1.7,180.0,,2019-06-09 13:31:11
138,0.0,0.0,X1: 0.97 Y: 0.11 Z: 0.22 X2: 0.02 Y: 0.05 Z: -0.01 X3: -0.19 Y: 0.15 Z: -0.14 R4: 1.8 p: -0.1 y: 0.2,173.0,,2019-06-09 13:31:15
139,0.0,0.0,X1: 0.60 Y: 0.80 Z: 0.03 X2: 0.39 Y: -0.78 Z: 0.36 X3: 2.32 Y: 0.25 Z: -1.70 R4: 1.6 p: -0.9 y: 1.4,172.0,,2019-06-09 13:31:21
140,0.0,0.0,X1: 0.40 Y: 0.71 Z: 0.58 X2: 0.41 Y: -0.27 Z: 0.13 X3: 3.44 Y: 1.23 Z: 3.78 R4: 2.5 p: -0.8 y: 2.7,173.0,,2019-06-09 13:31:39
141,0.0,0.0,X1: -0.10 Y: 0.48 Z: 0.87 X2: 0.15 Y: -0.02 Z: -0.34 X3: -0.90 Y: 0.76 Z: -0.10 R4: -3.0 p: -0.5 y: 0.8,174.0,,2019-06-09 13:31:41
142,0.0,0.0,X1: -0.16 Y: -0.33 Z: -0.93 X2: 0.25 Y: 0.00 Z: -0.06 X3: 1.26 Y: -1.49 Z: -1.17 R4: -0.2 p: 0.3 y: 3.0,173.0,,2019-06-09 13:31:46
143,0.0,0.0,X1: -0.45 Y: -0.59 Z: -0.67 X2: -0.27 Y: -0.21 Z: 0.37 X3: 2.74 Y: 0.25 Z: -0.63 R4: -0.6 p: 0.6 y: 0.4,170.0,,2019-06-09 13:31:52
144,0.0,0.0,X1: -0.04 Y: -0.45 Z: -0.89 X2: 0.09 Y: -0.05 Z: 0.01 X3: 0.95 Y: -0.15 Z: -0.93 R4: -0.0 p: 0.5 y: 0.0,167.0,,2019-06-09 13:31:57
145,0.0,0.0,X1: 0.24 Y: -0.61 Z: -0.75 X2: -0.01 Y: -0.15 Z: -0.01 X3: 0.18 Y: 0.10 Z: -0.27 R4: 0.3 p: 0.7 y: -1.3,160.0,,2019-06-09 13:32:00
146,0.0,0.0,X1: 0.33 Y: -0.25 Z: -0.91 X2: -0.03 Y: 0.25 Z: 0.09 X3: 0.24 Y: 0.50 Z: 0.54 R4: 0.4 p: 0.3 y: -0.1,159.0,,2019-06-09 13:32:07
147,0.0,0.0,X1: -0.06 Y: 0.57 Z: -0.82 X2: 0.59 Y: 0.05 Z: 0.85 X3: 3.46 Y: 1.71 Z: -4.46 R4: -0.1 p: -0.6 y: -0.7,156.0,,2019-06-09 13:32:11
148,0.0,0.0,X1: -0.15 Y: -0.77 Z: -0.61 X2: 0.39 Y: -0.08 Z: -0.43 X3: -2.04 Y: -1.50 Z: -0.04 R4: -0.2 p: 0.9 y: 0.2,155.0,,2019-06-09 13:32:20
149,0.0,0.0,X1: -0.08 Y: 0.99 Z: 0.08 X2: -0.66 Y: 2.19 Z: 0.54 X3: -0.78 Y: -7.51 Z: 2.98 R4: -2.4 p: -1.5 y: -1.9,154.0,,2019-06-09 13:32:21
150,0.0,0.0,X1: -0.70 Y: 0.47 Z: 0.54 X2: 1.79 Y: -0.36 Z: -0.63 X3: 0.15 Y: 3.27 Z: 2.07 R4: -2.2 p: -0.5 y: -1.7,167.0,,2019-06-09 13:32:26
151,0.0,0.0,X1: -0.07 Y: 0.62 Z: -0.78 X2: -1.27 Y: -0.48 Z: 1.08 X3: -1.09 Y: 1.25 Z: -3.16 R4: -0.1 p: -0.7 y: -3.0,170.0,,2019-06-09 13:32:31
152,0.0,0.0,X1: -0.62 Y: 0.73 Z: 0.29 X2: 0.79 Y: -0.36 Z: -0.79 X3: 0.41 Y: 4.05 Z: 1.28 R4: -2.0 p: -0.8 y: 1.1,170.0,,2019-06-09 13:32:37
153,0.0,0.0,X1: 0.51 Y: 0.79 Z: -0.34 X2: -2.94 Y: -0.66 Z: 0.95 X3: -2.39 Y: 0.02 Z: -2.56 R4: 1.0 p: -0.9 y: 1.4,174.0,,2019-06-09 13:32:41
154,0.0,0.0,X1: 0.29 Y: 0.80 Z: -0.53 X2: -1.72 Y: -0.45 Z: 1.03 X3: -1.38 Y: 1.87 Z: -4.05 R4: 0.5 p: -0.9 y: 0.8,177.0,,2019-06-09 13:32:56
155,0.0,0.0,X1: 0.29 Y: 0.80 Z: -0.53 X2: -1.72 Y: -0.45 Z: 1.03 X3: -1.38 Y: 1.87 Z: -4.05 R4: 0.5 p: -0.9 y: 0.8,182.0,,2019-06-09 13:32:57
156,0.0,0.0,X1: 0.06 Y: 0.89 Z: 0.44 X2: -0.66 Y: 0.53 Z: 0.57 X3: 1.48 Y: 3.56 Z: -3.97 R4: 3.0 p: -1.1 y: -2.7,185.0,,2019-06-09 13:33:06
157,0.0,0.0,X1: -0.19 Y: 0.94 Z: 0.28 X2: 0.25 Y: 0.84 Z: 1.03 X3: 1.53 Y: 4.86 Z: -3.93 R4: -2.6 p: -1.2 y: 1.2,186.0,,2019-06-09 13:33:10
158,0.0,0.0,X1: -0.47 Y: 0.82 Z: 0.33 X2: 0.88 Y: -0.60 Z: -0.26 X3: -1.43 Y: 6.22 Z: 1.81 R4: -2.2 p: -1.0 y: -1.9,190.0,,2019-06-09 13:33:16
159,0.0,0.0,X1: -0.42 Y: 0.79 Z: 0.45 X2: 2.39 Y: -0.69 Z: -0.65 X3: -0.56 Y: 0.71 Z: 2.66 R4: -2.4 p: -0.9 y: -2.6,190.0,,2019-06-09 13:33:20
160,0.0,0.0,X1: -0.06 Y: 0.86 Z: 0.50 X2: 0.23 Y: 1.56 Z: 0.54 X3: -2.32 Y: -5.37 Z: -0.20 R4: -3.0 p: -1.0 y: -1.6,190.0,,2019-06-09 13:33:27
161,0.0,0.0,X1: 0.18 Y: -0.48 Z: -0.86 X2: -0.30 Y: 0.19 Z: 0.42 X3: -0.05 Y: -0.71 Z: -0.05 R4: 0.2 p: 0.5 y: -3.1,191.0,,2019-06-09 13:33:32
162,0.0,0.0,X1: 0.24 Y: 0.97 Z: -0.03 X2: 0.73 Y: -0.96 Z: 0.34 X3: -10.29 Y: 1.29 Z: 1.34 R4: 1.5 p: -1.3 y: 1.3,191.0,,2019-06-09 13:33:43
163,0.0,0.0,X1: 0.24 Y: 0.97 Z: -0.03 X2: 0.73 Y: -0.96 Z: 0.34 X3: -10.29 Y: 1.29 Z: 1.34 R4: 1.5 p: -1.3 y: 1.3,195.0,,2019-06-09 13:33:43
164,0.0,0.0,X1: 0.82 Y: 0.49 Z: 0.29 X2: 2.49 Y: -0.62 Z: 0.42 X3: 5.33 Y: -0.00 Z: -9.81 R4: 1.9 p: -0.5 y: 0.8,195.0,,2019-06-09 13:33:46
165,0.0,0.0,X1: -0.03 Y: 0.09 Z: -1.00 X2: -0.08 Y: -0.50 Z: 0.02 X3: 0.01 Y: 0.31 Z: -1.72 R4: -0.0 p: -0.1 y: -0.0,194.0,,2019-06-09 13:34:54
166,0.0,0.0,X1: 0.19 Y: 0.32 Z: -0.93 X2: 0.00 Y: 0.01 Z: -0.00 X3: 0.16 Y: 0.15 Z: -0.15 R4: 0.2 p: -0.3 y: 0.2,158.0,,2019-06-09 13:34:57
167,0.0,0.0,X1: -0.07 Y: -0.58 Z: -0.81 X2: 0.25 Y: 0.16 Z: 0.13 X3: -0.22 Y: -1.95 Z: -0.64 R4: -0.1 p: 0.6 y: 0.1,156.0,,2019-06-09 13:35:04
168,0.0,0.0,X1: -0.11 Y: 0.10 Z: -0.99 X2: -0.03 Y: 0.04 Z: 0.01 X3: -0.37 Y: 0.14 Z: 0.11 R4: -0.1 p: -0.1 y: -0.0,103.0,,2019-06-09 15:36:35
169,0.0,0.0,X1: -0.46 Y: -0.84 Z: -0.29 X2: 0.01 Y: -0.13 Z: 0.02 X3: -0.26 Y: -0.14 Z: -0.17 R4: -1.0 p: 1.0 y: 0.9,88.0,,2019-06-09 15:36:47
170,0.0,0.0,X1: -0.21 Y: 0.15 Z: -0.97 X2: -0.39 Y: -0.52 Z: 0.52 X3: -1.21 Y: -1.14 Z: -1.84 R4: -0.2 p: -0.2 y: -0.0,90.0,,2019-06-09 15:38:37
171,0.0,0.0,X1: -0.22 Y: -0.40 Z: -0.89 X2: 0.08 Y: -0.07 Z: 0.21 X3: 0.07 Y: -0.08 Z: -0.45 R4: -0.2 p: 0.4 y: 0.1,110.0,,2019-06-09 15:38:55
172,0.0,0.0,X1: -0.25 Y: -0.69 Z: 0.68 X2: -0.12 Y: -0.02 Z: 0.06 X3: -0.12 Y: -0.62 Z: -0.02 R4: -2.8 p: 0.8 y: 2.9,118.0,,2019-06-09 15:39:04
173,0.0,0.0,X1: -0.06 Y: -0.85 Z: -0.52 X2: -0.03 Y: 0.03 Z: -0.03 X3: 0.02 Y: -0.16 Z: -0.30 R4: -0.1 p: 1.0 y: 0.1,112.0,,2019-06-09 15:39:20
174,0.0,0.0,X1: 0.06 Y: 0.06 Z: -1.00 X2: -0.41 Y: -0.20 Z: 0.22 X3: 0.49 Y: 0.39 Z: 0.12 R4: 0.1 p: -0.1 y: -0.3,108.0,,2019-06-09 15:39:23
175,0.0,0.0,X1: -0.57 Y: -0.26 Z: -0.78 X2: 0.14 Y: -0.09 Z: -0.15 X3: 0.02 Y: -0.96 Z: 0.13 R4: -0.6 p: 0.3 y: 2.8,105.0,,2019-06-09 15:39:34
176,0.0,0.0,X1: 0.11 Y: -0.77 Z: -0.63 X2: 0.07 Y: -0.06 Z: -0.07 X3: -0.13 Y: 0.03 Z: -0.40 R4: 0.2 p: 0.9 y: 0.2,113.0,,2019-06-09 15:39:45
177,0.0,0.0,X1: -0.04 Y: -0.92 Z: -0.39 X2: 0.06 Y: -0.27 Z: -0.24 X3: -0.21 Y: -0.05 Z: -0.34 R4: -0.1 p: 1.2 y: 0.9,104.0,,2019-06-09 15:39:48
